19.982946 19.977597 19.997466 20.049999 20.129530 20.479396 20.996338 21.841538 22.974141 24.257625 25.489507 26.567002 27.372982 27.882960 28.229444 28.410903 28.510058 28.531476 28.545978 28.511873 28.421535 28.287351 27.981829 27.526619 26.774771 25.798439 24.571743 23.279728 22.117222 21.167891 20.594566 20.237676 20.059822 19.978613 19.887268 19.786451 19.457168 18.892573 18.044070 16.950071 15.678569 14.429378 13.323039 12.542860 11.975605 11.640142 11.466528 11.397513 11.377424 11.444389 11.547579 11.777101 12.181504 12.857549 13.801256 14.997063 16.269958 17.521162 18.524564 19.234897 19.667949 19.845802 19.949039 19.976411 19.999563 19.975864 19.989506 20.050437 20.048250 20.148224 20.309393 20.559088 20.968252 21.412369 21.880203 22.358673 22.813444 23.203088 23.460319 23.625566 23.695991 23.622828 23.468706 23.138588 22.705256 22.187282 21.635393 21.121584 20.690195 20.396554 20.186472 20.079013 20.012978 20.020703 19.999084 20.006904 20.017492 20.012641 20.000186 19.981633 20.014536 20.008833 20.065121 20.170797 20.365178 20.695736 21.197648 21.843165 22.546147 23.290686 23.963155 24.529161 25.027905 25.347746 25.569058 25.697539 25.678737 25.491172 25.142158 24.548758 23.832485 22.986166 22.129714 21.358937 20.766379 20.372674 20.141163 20.081652 20.018134 20.012948 19.993420 19.988119 19.999197 20.010719 20.007238 19.994796 20.014565 20.028267 20.171517 20.381058 20.781086 21.384714 22.151303 23.008483 23.838754 24.570718 25.078283 25.447682 25.621232 25.655808 25.574233 25.346537 24.982466 24.557067 23.964110 23.282001 22.563908 21.825970 21.193997 20.692353 20.337185 20.132658 20.045012 20.024315 19.993458 20.019773 20.000160 19.987995 19.983912 19.996303 20.007936 19.997444 20.038122 20.061142 20.158750 20.343382 20.687218 21.132990 21.666051 22.213383 22.719683 23.133785 23.415988 23.621680 23.663482 23.619517 23.454046 23.174186 22.835363 22.402984 21.896068 21.367652 20.903004 20.573419 20.296084 20.133145 20.064160 19.987695 20.019907 20.021778 19.988461 19.990835 19.958092 19.892777 19.659141 19.252590 18.539152 17.511565 16.287913 14.955182 13.766873 12.810190 12.161640 11.750252 11.528989 11.411355 11.400664 11.412617 11.498536 11.664988 11.968622 12.483773 13.337422 14.399292 15.663822 16.933049 18.070442 18.912406 19.441008 19.712151 19.901291 19.964905 20.050865 20.208750 20.547006 21.207354 22.099418 23.275070 24.541635 25.748596 26.794602 27.519161 28.021669 28.279077 28.450634 28.512088 28.536330 28.541174 28.482256 28.398794 28.225158 27.930799 27.372730 26.570583 25.503119 24.226912 22.953818 21.829240 20.968215 20.400587 20.183339 20.023405 19.994688 19.992352 
19.992938 19.980808 19.993757 20.061275 20.169417 20.461685 21.041148 21.919549 23.106238 24.390267 25.687052 26.743573 27.531595 28.053729 28.347296 28.499844 28.581453 28.590201 28.593884 28.596276 28.513150 28.352110 28.124077 27.707861 27.011068 26.003916 24.777438 23.472699 22.252893 21.300813 20.634803 20.221409 20.056164 19.992040 19.885954 19.768558 19.464495 18.934446 18.111288 17.004990 15.727522 14.434785 13.338444 12.494894 11.955878 11.625134 11.440977 11.351267 11.341063 11.399992 11.520645 11.737816 12.147048 12.829485 13.821211 15.000963 16.332422 17.556417 18.559344 19.270767 19.666669 19.873991 19.941823 19.999532 19.990848 19.979151 19.989704 20.012020 19.974484 19.967672 19.980200 20.028581 20.120676 20.262769 20.429475 20.645418 20.896972 21.113599 21.290372 21.457046 21.509127 21.522753 21.475868 21.393419 21.229046 21.010210 20.714817 20.516811 20.292454 20.173098 20.067671 20.068128 20.010030 19.982565 20.022498 20.014819 20.012880 19.986620 19.996242 20.021382 20.017938 20.021405 20.097029 20.227712 20.507953 21.019439 21.732452 22.559710 23.506378 24.436146 25.236758 25.838666 26.337529 26.661804 26.850419 26.893053 26.824362 26.587754 26.178708 25.565133 24.745093 23.773802 22.714328 21.766560 21.047254 20.513585 20.233103 20.074302 20.005427 20.005938 19.966680 19.985283 20.013041 19.986407 20.006779 19.998704 20.009910 20.050466 20.126648 20.265500 20.521881 20.970980 21.518639 22.145245 22.797446 23.318457 23.700218 23.938367 24.043041 23.962427 23.781452 23.561283 23.219097 22.828475 22.357669 21.888471 21.420036 20.966598 20.562056 20.310875 20.142358 20.076849 20.026448 19.986773 20.009131 20.020575 20.007201 20.027804 19.998597 19.992180 19.990619 20.003987 20.024193 20.087467 20.228563 20.578561 21.066617 21.681463 22.457927 23.242285 24.004751 24.617018 25.051456 25.340693 25.435324 25.428278 25.245053 24.915520 24.469310 23.856193 23.153494 22.376398 21.657169 21.037378 20.588322 20.292279 20.127833 20.042480 19.994906 20.004874 20.003792 19.989381 19.981839 19.871497 19.699258 19.271986 18.564607 17.588592 16.345620 15.106243 13.941435 12.986797 12.319265 11.897749 11.664662 11.546241 11.509517 11.543079 11.601828 11.785664 12.116834 12.656624 13.464550 14.546471 15.768298 17.032783 18.082538 18.952929 19.460338 19.768034 19.887551 19.931612 20.037099 20.186099 20.504740 21.027601 21.876780 23.004535 24.263038 25.446456 26.446777 27.226709 27.751158 28.060926 28.268059 28.354785 28.380922 28.391546 28.322546 28.236267 28.020847 27.651287 27.075352 26.233196 25.156767 23.982251 22.736100 21.686658 20.899891 20.391204 20.130822 20.037848 20.001415 19.980296 
20.002179 19.976469 20.008729 20.047819 20.161681 20.493838 21.068454 21.986075 23.150944 24.488546 25.792427 26.838508 27.637310 28.137921 28.410538 28.530080 28.594875 28.620031 28.641848 28.614751 28.534612 28.424608 28.199284 27.782829 27.092674 26.129001 24.927135 23.616574 22.342745 21.330819 20.649542 20.262037 20.070744 19.965105 19.889069 19.776565 19.475722 19.004002 18.218362 17.154551 15.898194 14.623357 13.538566 12.658414 12.079826 11.685427 11.511461 11.405319 11.344049 11.438755 11.555659 11.812528 12.248938 12.973480 13.974525 15.183117 16.492815 17.691764 18.683673 19.304736 19.735075 19.883620 19.959907 19.968428 19.952486 19.983999 20.008859 19.940080 19.891361 19.786895 19.596394 19.431005 19.196499 18.999283 18.895223 18.831906 18.812823 18.878999 18.999954 19.068276 19.184545 19.310635 19.403857 19.505246 19.605516 19.688358 19.794913 19.864595 19.950940 19.988926 19.986760 19.968765 19.983692 19.989211 20.007501 19.997759 20.013652 20.002667 20.000296 19.984433 20.014453 20.048194 20.113482 20.318981 20.662731 21.258804 22.142451 23.159555 24.264512 25.281148 26.095319 26.777826 27.222999 27.508822 27.655358 27.692105 27.595917 27.369306 26.985217 26.331040 25.462874 24.430334 23.260756 22.188110 21.325940 20.687490 20.279939 20.111524 20.031552 20.013394 20.025946 19.997560 19.999839 19.975026 20.014985 20.027281 19.999362 20.019458 20.031100 20.135275 20.334809 20.555505 20.941739 21.300731 21.664445 21.953221 22.098512 22.123261 22.040042 21.857637 21.615903 21.344335 21.106936 20.815588 20.506108 20.287573 20.070844 19.974716 19.942073 19.889505 19.938247 19.938663 19.995828 20.005824 19.999620 20.008132 20.006808 19.979668 19.999679 19.988868 19.970414 20.023599 20.044517 20.128318 20.327497 20.761146 21.378717 22.220671 23.189558 24.159771 25.059782 25.723656 26.260885 26.591863 26.729450 26.702663 26.515136 26.204676 25.713526 25.033255 24.151165 23.187757 22.250706 21.434069 20.826582 20.388827 20.163605 20.065966 19.999633 20.003891 19.991376 19.983150 19.986924 19.912593 19.702942 19.323534 18.674497 17.743434 16.596379 15.397209 14.222366 13.300117 12.641347 12.212328 11.924307 11.788139 11.738479 11.750294 11.863034 12.070515 12.423728 12.995926 13.784142 14.839429 16.028590 17.199455 18.222716 19.018604 19.493877 19.781369 19.899980 19.955421 20.018373 20.162902 20.392840 20.891205 21.669006 22.637528 23.810762 24.971748 25.998115 26.823673 27.353882 27.778604 27.969882 28.062463 28.116237 28.129738 28.000094 27.875771 27.666709 27.248950 26.627314 25.749755 24.721188 23.596379 22.409385 21.496504 20.784686 20.342127 20.122721 20.015282 20.008088 19.963553 
19.987575 19.972826 19.974860 20.044462 20.166253 20.485329 21.048576 21.959705 23.175944 24.478137 25.786775 26.855983 27.650013 28.130034 28.411920 28.524732 28.614645 28.652178 28.676540 28.644087 28.578643 28.480914 28.206138 27.815021 27.133772 26.155847 24.935060 23.648411 22.370306 21.342534 20.678519 20.252703 20.056765 19.985498 19.909989 19.802766 19.564388 19.119644 18.399597 17.391299 16.210211 15.005025 13.824905 12.945298 12.248401 11.845595 11.601683 11.537071 11.481098 11.528045 11.703115 11.981017 12.535552 13.267054 14.297981 15.546388 16.801912 17.946219 18.815255 19.406690 19.737320 19.906095 19.979403 19.966674 19.990460 19.989549 19.945904 19.885064 19.759507 19.561664 19.194143 18.765764 18.260161 17.777365 17.367668 17.049430 16.872251 16.776882 16.758024 16.835094 16.962742 17.123167 17.347254 17.647593 17.999492 18.439633 18.827112 19.213539 19.544289 19.772486 19.874796 19.963865 19.994312 19.989328 19.958944 19.997317 19.998763 20.003584 20.009759 20.004183 20.009886 20.035626 20.127139 20.366772 20.802683 21.493038 22.449990 23.580606 24.795935 25.867778 26.730183 27.320248 27.780557 28.022328 28.117393 28.137526 28.050395 27.842514 27.497663 26.902266 26.046998 24.969067 23.760879 22.597098 21.569724 20.827348 20.348549 20.137938 20.038670 20.005763 20.005311 20.026775 20.001142 19.966862 19.980928 20.008145 19.965887 20.012710 20.029193 20.057182 20.170904 20.239747 20.358456 20.461806 20.496740 20.460603 20.341427 20.117172 19.880835 19.596425 19.295272 19.021166 18.804815 18.670227 18.567401 18.573827 18.720775 18.913212 19.185047 19.456637 19.682843 19.813119 19.919322 19.947246 19.990054 19.981100 20.023449 19.995994 20.002079 19.989566 20.001927 20.030229 20.056045 20.191419 20.418109 20.908713 21.630814 22.651885 23.729954 24.819489 25.812914 26.576424 27.104447 27.435632 27.586078 27.547200 27.417539 27.073487 26.596458 25.828536 24.889146 23.826871 22.752102 21.773817 20.991798 20.507505 20.215751 20.051881 20.001671 19.992978 20.000059 20.006846 19.966559 19.899411 19.762045 19.397254 18.833674 18.027450 16.965687 15.841618 14.764998 13.846952 13.202664 12.703043 12.413957 12.264144 12.232661 12.239501 12.372580 12.561543 12.945369 13.538148 14.324379 15.316594 16.429219 17.509844 18.432568 19.123372 19.573082 19.791733 19.915926 19.981635 20.025034 20.113139 20.309075 20.742390 21.353367 22.248471 23.258255 24.397112 25.367253 26.157987 26.757048 27.177860 27.391359 27.517868 27.574892 27.516785 27.445671 27.275797 26.992033 26.509064 25.900560 25.093417 24.103699 23.046578 22.041693 21.247915 20.624862 20.300759 20.083598 20.036497 19.987618 19.976762 
19.988690 19.974778 19.981326 20.012570 20.181656 20.428883 21.011795 21.913176 23.088447 24.396961 25.709952 26.805573 27.610795 28.084557 28.404026 28.544884 28.634813 28.629253 28.647116 28.637957 28.561612 28.464759 28.214175 27.801637 27.123942 26.118132 24.905278 23.546822 22.295228 21.320256 20.653059 20.254001 20.067639 19.996311 19.900910 19.857009 19.642491 19.301972 18.652086 17.762683 16.677049 15.481802 14.320599 13.378285 12.684472 12.164398 11.853520 11.725779 11.684185 11.767785 11.951531 12.366324 12.930589 13.770477 14.819150 15.996466 17.193960 18.233661 18.997178 19.492037 19.789082 19.894728 19.980577 19.989143 19.987682 19.982303 19.934382 19.816553 19.637832 19.254977 18.774071 18.096572 17.341803 16.611238 15.981617 15.512729 15.127212 14.974588 14.877645 14.892902 15.017468 15.253661 15.578437 16.008442 16.612794 17.261906 17.925904 18.603969 19.133887 19.562124 19.773643 19.944200 19.981570 19.984430 19.993857 20.012230 20.020074 19.995155 19.979360 20.019881 20.015273 20.014813 20.163463 20.383958 20.873000 21.606826 22.682420 23.907290 25.149998 26.254264 27.122896 27.712915 28.035757 28.273030 28.400189 28.387449 28.312662 28.159216 27.807951 27.281516 26.464858 25.359018 24.147750 22.896783 21.779889 20.965678 20.461802 20.168751 20.068752 20.005438 20.028569 19.978475 20.008906 20.000767 19.997375 19.989665 20.012767 20.004274 20.008036 20.021882 19.996521 19.970315 19.856111 19.703126 19.425918 19.037456 18.620520 18.184820 17.760067 17.343727 17.048158 16.801373 16.643722 16.643307 16.749920 16.996647 17.391343 17.892097 18.457103 18.965938 19.392769 19.694270 19.897200 19.962907 19.964369 20.001246 20.010289 20.007841 19.996601 19.989675 20.002102 20.006275 20.068137 20.198937 20.477153 21.053166 21.879201 22.957194 24.155796 25.348675 26.352310 27.128369 27.637500 27.927730 28.038865 28.022099 27.923774 27.616395 27.148325 26.424757 25.430461 24.298110 23.064561 22.018404 21.140655 20.576931 20.239608 20.076042 20.036746 19.987386 20.017505 20.007954 19.985778 19.914444 19.761028 19.529397 19.032599 18.343715 17.471069 16.481664 15.517449 14.681171 14.033815 13.575034 13.262093 13.110771 13.055161 13.083540 13.201306 13.405276 13.814953 14.399087 15.141640 16.023013 16.985523 17.922936 18.707381 19.274017 19.642161 19.836603 19.943003 19.969221 20.008585 20.064173 20.245205 20.550120 21.057614 21.798019 22.677832 23.638141 24.521886 25.262854 25.853628 26.222184 26.473308 26.604021 26.585154 26.536542 26.463437 26.243420 25.944819 25.471531 24.900158 24.147652 23.306757 22.431745 21.585659 20.915177 20.470393 20.195673 20.042775 19.996333 19.988168 19.979409 
20.013700 20.003188 20.001757 20.023953 20.114911 20.401032 20.937596 21.780595 22.964085 24.284810 25.558786 26.662957 27.510425 28.045287 28.374919 28.523574 28.595106 28.629899 28.612565 28.614629 28.528374 28.411970 28.186935 27.723565 26.977008 25.967434 24.751724 23.457347 22.227313 21.218686 20.560663 20.226342 20.036439 19.988197 19.927775 19.852260 19.739652 19.462290 18.947790 18.171338 17.237346 16.082182 14.998149 14.008973 13.259670 12.670827 12.341449 12.113193 12.093987 12.196840 12.411754 12.870829 13.525840 14.384578 15.447314 16.619050 17.657680 18.559879 19.226619 19.624547 19.834023 19.919914 19.939713 19.971609 19.989602 19.979640 19.919740 19.761391 19.475299 19.016468 18.274128 17.409669 16.520631 15.588752 14.833644 14.254489 13.832623 13.596911 13.503320 13.464346 13.610576 13.840002 14.195651 14.711654 15.390824 16.262858 17.140012 18.002643 18.763969 19.338682 19.694584 19.872364 19.963990 19.992076 20.036477 19.994095 19.985550 19.996884 19.981977 20.021826 20.024571 20.067102 20.153278 20.390842 20.939628 21.736584 22.803806 24.097735 25.367933 26.479533 27.338870 27.911372 28.244660 28.436101 28.502532 28.538790 28.485168 28.303176 27.998418 27.511377 26.732506 25.700128 24.401787 23.121567 21.984471 21.102285 20.531855 20.193284 20.086497 20.024208 20.001831 19.978521 19.999446 20.016028 20.016573 19.997389 19.985916 20.001674 19.990061 19.969910 19.888943 19.734328 19.423155 19.014338 18.426258 17.779230 17.136057 16.443126 15.919093 15.450714 15.113509 14.900290 14.849115 14.904080 15.165506 15.610172 16.212729 16.965709 17.742234 18.462110 19.093856 19.527986 19.773005 19.930952 19.997369 19.996374 20.000357 20.015783 20.007661 20.027794 20.001612 20.028505 20.092268 20.234720 20.547917 21.178498 22.044227 23.211765 24.513582 25.677463 26.737307 27.446617 27.908235 28.192169 28.316107 28.290971 28.186131 27.952140 27.492413 26.758789 25.768579 24.592990 23.337962 22.162237 21.236618 20.618173 20.263915 20.079636 20.039381 20.015357 19.996609 20.009961 19.978049 19.957039 19.853798 19.675073 19.270971 18.755481 18.037395 17.309093 16.535486 15.816808 15.290507 14.868802 14.591149 14.433912 14.355084 14.392151 14.513524 14.753690 15.086774 15.569384 16.177384 16.902032 17.676081 18.441298 19.022975 19.468287 19.767483 19.871178 19.926449 19.976782 19.978355 20.060823 20.178167 20.375789 20.751620 21.324071 22.004363 22.748334 23.459390 24.115823 24.567507 24.882567 25.067947 25.151719 25.137842 25.048471 24.920465 24.710142 24.423208 24.037859 23.566564 22.995455 22.329515 21.670758 21.094531 20.593103 20.291732 20.105798 20.013194 19.992931 19.976205 19.992233 
19.973191 19.978133 19.986872 20.024023 20.115916 20.364403 20.854303 21.633666 22.772786 24.053493 25.372680 26.478120 27.354867 27.953283 28.303939 28.469523 28.573639 28.591071 28.637921 28.592472 28.509624 28.370988 28.097131 27.601700 26.851501 25.757882 24.524014 23.216666 22.019268 21.121604 20.535816 20.194861 20.065747 19.981389 19.961957 19.892289 19.800613 19.581249 19.214368 18.613544 17.798694 16.795839 15.820658 14.888136 14.046450 13.417044 13.032803 12.786721 12.739375 12.860797 13.160010 13.647391 14.361988 15.240863 16.244560 17.243018 18.207710 18.914818 19.404852 19.716551 19.878006 19.950169 19.990136 19.983453 19.973406 19.973589 19.858095 19.673816 19.278344 18.663353 17.842005 16.829388 15.716914 14.750069 13.927509 13.288865 12.872518 12.671350 12.550037 12.529072 12.625681 12.831985 13.181002 13.721986 14.496647 15.428882 16.467725 17.528092 18.445321 19.130360 19.563628 19.854134 19.935505 20.016007 20.020238 20.000452 20.022705 19.982974 19.994103 20.033045 20.007303 20.045765 20.136927 20.416583 20.914410 21.731320 22.842231 24.128317 25.437749 26.538342 27.430010 27.956954 28.320752 28.468217 28.552264 28.569443 28.523355 28.376004 28.127974 27.638997 26.871945 25.848455 24.596735 23.270364 22.109949 21.195083 20.571581 20.244063 20.058381 20.023835 19.994570 20.000836 20.016570 20.013842 20.017738 20.008527 20.021331 20.002710 19.980605 19.924825 19.781592 19.519546 19.089335 18.416838 17.630379 16.720151 15.896722 15.091178 14.469220 13.996822 13.680211 13.529424 13.484984 13.644482 13.967020 14.476137 15.213402 16.124645 17.112245 18.065094 18.817258 19.389665 19.730451 19.876144 19.986472 19.984970 19.982420 19.993991 20.010198 19.997498 19.989825 20.033816 20.081338 20.245070 20.585123 21.222468 22.165250 23.340895 24.646058 25.911187 26.875008 27.622935 28.100568 28.346447 28.431591 28.436574 28.348179 28.092438 27.668505 26.950304 25.984508 24.779667 23.475441 22.253316 21.322279 20.638038 20.291924 20.122066 20.042234 20.020552 20.001750 20.011921 19.986430 19.994734 19.908727 19.779067 19.547877 19.201904 18.763625 18.258725 17.713620 17.259894 16.891301 16.600277 16.389093 16.284919 16.253803 16.265087 16.361942 16.527754 16.775228 17.109166 17.542328 18.013474 18.522136 19.006887 19.361339 19.669644 19.835397 19.907369 19.934261 19.963509 20.005828 20.026023 20.093424 20.230489 20.490349 20.809097 21.257016 21.765926 22.258498 22.656506 22.925754 23.102834 23.188848 23.168291 23.119136 23.029599 22.878319 22.700384 22.496711 22.211056 21.910782 21.563763 21.189214 20.859558 20.507805 20.282872 20.116127 20.023405 19.993033 19.992229 19.983391 19.983442 
20.006846 19.955925 19.982854 20.013853 20.108857 20.287442 20.712716 21.477280 22.471576 23.778030 25.047845 26.241850 27.197446 27.793136 28.219936 28.415869 28.513623 28.586487 28.609231 28.572666 28.459313 28.315333 27.967885 27.409735 26.579290 25.515798 24.247008 22.937849 21.815935 20.977790 20.432492 20.145733 20.006358 19.990323 19.945734 19.937183 19.835473 19.710846 19.462152 18.985861 18.382061 17.574223 16.714570 15.853677 15.078806 14.416478 13.969428 13.729833 13.677085 13.821866 14.131983 14.664058 15.366459 16.189854 17.081202 17.909881 18.653146 19.222045 19.603722 19.799109 19.912334 19.971819 19.993699 19.977486 19.986129 19.947937 19.839300 19.600684 19.090823 18.348152 17.361766 16.220886 15.068793 14.070249 13.241980 12.690494 12.300629 12.109301 11.996803 11.980408 12.037200 12.254064 12.567487 13.069768 13.818782 14.797254 15.934205 17.081986 18.116201 18.960484 19.455573 19.790080 19.944731 19.987848 20.020826 19.994156 20.020439 20.012131 20.002591 19.987125 20.028844 20.045950 20.160874 20.440927 20.879870 21.696380 22.798626 24.096640 25.374041 26.518910 27.389283 27.957333 28.318803 28.483039 28.561943 28.563986 28.507188 28.411040 28.111745 27.681741 26.948797 25.910199 24.663420 23.393487 22.161732 21.235966 20.594754 20.249886 20.072367 20.058452 20.023336 20.022664 19.995984 20.014557 19.988523 19.990096 19.991712 19.993361 19.972075 19.894606 19.719049 19.390018 18.808013 18.003493 17.007019 15.957295 14.977791 14.091293 13.456485 13.001505 12.716211 12.572011 12.599795 12.759896 13.070941 13.660917 14.419849 15.434371 16.533111 17.608151 18.538550 19.238404 19.652319 19.866099 19.932106 19.986886 20.020382 19.993341 19.981545 20.024854 20.003597 20.035094 20.084803 20.243605 20.566655 21.218328 22.191535 23.423899 24.715421 25.975744 26.960396 27.699924 28.144328 28.405085 28.462188 28.514538 28.390027 28.171521 27.755505 27.038857 26.035708 24.833025 23.528721 22.291763 21.284641 20.647522 20.283187 20.092920 20.036449 19.988364 19.988111 20.017183 19.972313 19.975477 19.930614 19.917637 19.818235 19.701871 19.477153 19.295140 19.106748 18.919564 18.770779 18.671916 18.612454 18.588197 18.561795 18.572495 18.592830 18.673084 18.775933 18.892834 19.049558 19.232225 19.395828 19.605538 19.721015 19.866668 19.912974 19.929336 19.977893 19.986685 19.961553 20.012101 20.004536 20.085749 20.192803 20.387987 20.560904 20.792649 20.937454 21.059410 21.085563 21.017865 20.968168 20.863478 20.724735 20.588059 20.467093 20.331155 20.244515 20.179267 20.101703 20.041499 20.010996 19.959491 19.962029 19.943743 19.948609 19.966645 19.962890 19.962699 19.988258 19.966809 
19.974081 19.972363 19.977027 19.984273 20.076734 20.207598 20.628743 21.257862 22.242382 23.413777 24.731994 25.938464 26.902923 27.611702 28.089858 28.322637 28.462169 28.532741 28.534157 28.498401 28.397572 28.167363 27.771975 27.154590 26.246593 25.125725 23.854535 22.633897 21.548751 20.829396 20.318171 20.126193 19.990664 19.980793 19.972809 19.948573 19.904188 19.828584 19.632357 19.335568 18.884614 18.293936 17.569178 16.857759 16.158244 15.611071 15.170134 14.900031 14.834663 15.010287 15.298368 15.782187 16.425259 17.168223 17.874984 18.571163 19.129033 19.514177 19.768538 19.902814 19.941564 19.969625 19.970125 19.998282 19.949320 19.897513 19.767113 19.466850 18.919759 18.086696 16.988409 15.751678 14.580925 13.531517 12.781168 12.235494 11.929550 11.769791 11.687491 11.654893 11.711426 11.860772 12.144236 12.608150 13.334771 14.318774 15.471205 16.736037 17.860935 18.815696 19.405026 19.752788 19.895720 19.990542 20.008581 19.993730 20.008804 20.001517 19.985356 20.019324 19.997813 20.037780 20.159895 20.385657 20.833035 21.610887 22.676623 23.961498 25.245688 26.348241 27.222771 27.850894 28.229066 28.393686 28.484286 28.511348 28.494419 28.340727 28.056546 27.611690 26.859176 25.858787 24.618098 23.340390 22.159365 21.236207 20.593175 20.265696 20.086545 20.024264 20.024246 19.998078 19.992186 19.983815 20.012618 19.989145 20.007601 19.974284 19.957207 19.871856 19.661650 19.254757 18.604006 17.675144 16.553641 15.374572 14.324493 13.423483 12.774722 12.393960 12.118769 12.061890 12.034155 12.207619 12.516584 13.100699 13.886461 14.902531 16.074726 17.281714 18.308397 19.064832 19.550236 19.842371 19.936533 19.983594 20.022623 19.997536 20.015666 20.016607 19.979209 20.008008 20.091927 20.237420 20.592308 21.210464 22.163636 23.355493 24.688929 25.932276 26.948871 27.673023 28.150115 28.363611 28.470857 28.475399 28.345483 28.152827 27.694490 26.993345 25.974505 24.777164 23.455233 22.234450 21.301875 20.621694 20.265753 20.113652 20.034572 19.997348 20.005307 19.993302 19.999843 20.002592 20.017243 20.062556 20.066036 20.148235 20.255225 20.376412 20.538550 20.660309 20.789658 20.922726 20.996054 21.026776 21.046117 21.055258 21.014657 20.961856 20.892905 20.765440 20.657110 20.486106 20.319780 20.238321 20.091153 20.034746 20.029067 19.994118 19.998129 19.970092 19.987284 19.978642 19.990902 20.002076 19.991745 19.961897 19.898628 19.797421 19.657884 19.424638 19.166461 18.881592 18.658902 18.409214 18.218181 18.073227 17.985375 17.941117 17.996924 18.078509 18.286249 18.549213 18.815100 19.109760 19.408425 19.624396 19.791954 19.912079 19.948998 19.995891 19.965023 19.979195 
19.984995 19.952522 20.002964 19.988272 20.057755 20.160395 20.462279 21.058788 21.921506 23.042310 24.310395 25.551680 26.593321 27.353950 27.888849 28.226953 28.369370 28.452216 28.467101 28.400205 28.257771 27.972829 27.520648 26.814959 25.836805 24.662695 23.441835 22.285808 21.305036 20.667586 20.283922 20.078902 20.016751 19.950455 19.969402 19.946503 19.918468 19.883563 19.787835 19.592372 19.299669 18.872186 18.406532 17.829962 17.253600 16.806937 16.425902 16.209293 16.138514 16.258493 16.570713 16.985085 17.480226 18.052544 18.596985 19.074076 19.435866 19.693527 19.857572 19.927026 19.957002 19.975733 19.991594 19.963339 19.948703 19.895464 19.732401 19.350375 18.689150 17.784084 16.619777 15.371320 14.157006 13.183156 12.458319 11.993907 11.696543 11.565674 11.493307 11.513906 11.542599 11.678527 11.895853 12.344654 13.052609 14.011333 15.210026 16.486899 17.698884 18.681208 19.365898 19.722419 19.916768 19.986148 19.978539 20.014951 20.027596 19.977141 19.989016 20.028184 20.000556 20.041251 20.114801 20.333767 20.781488 21.476413 22.476610 23.700136 24.965889 26.094337 26.988693 27.635132 28.045400 28.236679 28.361651 28.356304 28.299581 28.150443 27.839920 27.374164 26.634334 25.656394 24.439897 23.201217 22.067351 21.163108 20.579634 20.234632 20.058827 20.017847 20.026260 19.999646 19.995447 19.976232 19.987618 19.998963 20.009711 19.989997 19.959463 19.835111 19.656602 19.196650 18.466861 17.452353 16.269184 15.016062 13.917865 13.033188 12.406746 12.049291 11.786717 11.703963 11.710875 11.873526 12.170923 12.687685 13.490087 14.557993 15.747182 16.995680 18.093150 18.968242 19.501255 19.805616 19.917586 19.984003 19.961299 19.972123 19.966081 20.004638 20.020062 20.028128 20.094976 20.222495 20.545153 21.179857 22.070404 23.251845 24.558060 25.771722 26.799783 27.562425 28.046772 28.308672 28.372167 28.396423 28.320294 28.051945 27.583560 26.835029 25.826904 24.589081 23.292625 22.124874 21.190010 20.576266 20.233008 20.079477 20.013128 19.993216 20.019082 20.016296 20.009451 20.017628 20.077550 20.141884 20.344007 20.608581 20.986700 21.444246 21.875966 22.319480 22.722042 22.992172 23.209860 23.369918 23.403725 23.404723 23.327155 23.168305 22.910963 22.586052 22.197697 21.750512 21.249407 20.863806 20.496165 20.228667 20.116858 20.035852 19.980087 19.950945 19.956472 19.975095 19.966333 19.875749 19.788985 19.603749 19.313548 18.909447 18.438802 17.911246 17.385232 16.889920 16.506113 16.207903 15.964352 15.832153 15.757355 15.804015 15.960589 16.213440 16.634324 17.103488 17.681238 18.332164 18.886196 19.300381 19.653521 19.824030 19.907586 19.963887 19.971259 19.981089 
